Product ID,Category,Sub-Category,Product Name,Unit Price,Unit Cost
OFF-ST-10004180,Office Supplies,Storage,Safco Commercial Shelving,"46,51","44,6496"
OFF-EN-10004386,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13","23,99","11,995"
OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,"181,46","128,83660000000003"
TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,"29,99","16,794399999999992"
FUR-FU-10003274,Furniture,Furnishings,Regeneration Desk Collection,"1,76","0,9855999999999999"
OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,"4,55","2,2750000000000004"
OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled","4,41","2,3814"
OFF-AR-10001427,Office Supplies,Art,Newell 330,"5,98","4,4252"
OFF-PA-10000673,Office Supplies,Paper,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad","7,28","3,7856000000000005"
OFF-PA-10004470,Office Supplies,Paper,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages","5,679999999999999","3,0671999999999997"
OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,"12,44","8,956800000000001"
OFF-LA-10002043,Office Supplies,Labels,Avery 489,"10,349999999999998","5,381999999999998"
OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders,"2,08","1,1024"
TEC-PH-10001760,Technology,Phones,Bose SoundLink Bluetooth Speaker,"199,0","105,47000000000001"
FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top","259,7099999999999","197,37959999999998"
OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,"35,44","18,7832"
TEC-AC-10001956,Technology,Accessories,Microsoft Arc Touch Mouse,"59,95000000000001","38,36800000000001"
OFF-PA-10004100,Office Supplies,Paper,Xerox 216,"6,48","3,3696000000000006"
OFF-BI-10000778,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,"120,97999999999999","60,489999999999995"
OFF-SU-10000646,Office Supplies,Supplies,Premier Automatic Letter Opener,"240,37000000000003","233,1589"
OFF-FA-10002983,Office Supplies,Fasteners,Advantus SlideClip Paper Clips,"3,4099999999999997","1,7732000000000003"
OFF-LA-10004689,Office Supplies,Labels,Avery 512,"2,89","1,5317000000000003"
TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,"159,99","100,79370000000002"
FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish","57,98","45,2244"
FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock","46,94","27,6946"
FUR-CH-10001891,Furniture,Chairs,Global Deluxe Office Fabric Chairs,"95,98","70,06540000000001"
FUR-FU-10002918,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,"90,98","80,9722"
OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,"52,4","28,296000000000003"
OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box","11,480000000000002","6,084400000000002"
OFF-PA-10002105,Office Supplies,Paper,Xerox 223,"6,480000000000001","3,369600000000001"
OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand","135,31","133,9569"
OFF-PA-10004243,Office Supplies,Paper,Xerox 1939,"18,97","9,8644"
FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts","19,4","9,894"
OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,"14,28","7,7112"
FUR-TA-10002533,Furniture,Tables,BPI Conference Tables,"146,05","116,84000000000003"
FUR-FU-10002671,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,"13,4","6,968000000000001"
OFF-AR-10003651,Office Supplies,Art,Newell 350,"3,28","2,3288000000000006"
OFF-BI-10001072,Office Supplies,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack","15,160000000000002","8,1864"
OFF-AR-10002135,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,"48,20000000000001","34,222000000000016"
OFF-AR-10002804,Office Supplies,Art,Faber Castell Col-Erase Pencils,"4,89","2,8850999999999996"
FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,"4,73","2,8853000000000004"
FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,"291,73","207,12830000000002"
FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany","19,04","13,518400000000002"
OFF-LA-10000634,Office Supplies,Labels,Avery 509,"2,61","1,4094"
FUR-FU-10001588,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black","29,179999999999996","16,632599999999996"
TEC-PH-10002398,Technology,Phones,AT&T 1070 Corded Phone,"111,49000000000001","78,04300000000002"
OFF-PA-10001937,Office Supplies,Paper,Xerox 21,"6,48","3,3696000000000006"
OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670","30,98","22,615400000000005"
FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,"150,98","111,7252"
TEC-MA-10002927,Technology,Machines,Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier,"1995,99","997,995"
TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,"90,0","57,6"
OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,"3,58","1,79"
TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800,"99,99","64,9935"
FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,"19,99","14,9925"
TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone,"161,61","119,59140000000001"
OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black","33,89","25,417500000000004"
FUR-CH-10003312,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,"280,98","261,31140000000005"
OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,"12,530000000000001","6,640900000000002"
OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,"20,98","10,909600000000003"
TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,"69,0","51,75"
OFF-BI-10001153,Office Supplies,Binders,Ibico Recycled Grain-Textured Covers,"34,54","17,27"
OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,"5,44","2,7744"
OFF-BI-10001922,Office Supplies,Binders,Storex Dura Pro Binders,"5,94","3,148200000000001"
TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,"599,99","311,9948"
OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,"4,49","2,469500000000001"
OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,"4,82","2,4582"
FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,"290,98","238,60360000000006"
OFF-FA-10000490,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black","1,24","0,6572"
OFF-AR-10000122,Office Supplies,Art,Newell 314,"5,58","4,1850000000000005"
TEC-PH-10000702,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White","9,99","5,294700000000001"
OFF-AR-10001374,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip","6,48","4,4064000000000005"
OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,"12,28","6,5084"
OFF-BI-10002160,Office Supplies,Binders,Acco Hanging Data Binders,"3,81","1,9812"
OFF-BI-10004995,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,"1360,99","734,9346000000003"
FUR-BO-10002268,Furniture,Bookcases,Sauder Barrister Bookcases,"80,98","65,5938"
OFF-EN-10001137,Office Supplies,Envelopes,"#10 Gummed Flap White Envelopes, 100/Box","4,13","2,2302"
OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush","4,26","2,5134"
OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”","6,88","3,7152000000000003"
OFF-AP-10001124,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,"80,98","59,925200000000004"
OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""","10,35","5,382"
FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,"180,98000000000002","133,9252"
OFF-AR-10003732,Office Supplies,Art,Newell 333,"2,78","2,0572"
FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,"5,89","3,2983999999999996"
OFF-BI-10002412,Office Supplies,Binders,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,"5,8","3,19"
OFF-SU-10001225,Office Supplies,Supplies,Staple remover,"3,68","3,6064000000000003"
OFF-ST-10002406,Office Supplies,Storage,Pizazz Global Quick File,"14,97","10,778400000000001"
OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,"6,480000000000001","3,304800000000001"
OFF-ST-10002205,Office Supplies,Storage,File Shuttle I and Handi-File,"22,26","16,249800000000004"
TEC-AC-10003911,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,"159,99","105,59340000000003"
OFF-AR-10000658,Office Supplies,Art,Newell 324,"11,549999999999999","8,316"
TEC-AC-10002076,Technology,Accessories,Microsoft Natural Keyboard Elite,"59,879999999999995","50,898"
OFF-PA-10003039,Office Supplies,Paper,Xerox 1960,"30,98","17,039000000000005"
FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D","303,75999999999993","255,15839999999994"
OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,"14,42","9,661400000000002"
OFF-ST-10003327,Office Supplies,Storage,Akro-Mils 12-Gallon Tote,"9,93","7,050300000000003"
OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black","15,22","7,762200000000002"
OFF-PA-10004734,Office Supplies,Paper,Southworth Structures Collection,"7,28","3,64"
OFF-BI-10002225,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""","20,64","10,732800000000003"
TEC-AC-10004708,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,"20,95","16,5505"
FUR-TA-10000617,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal","227,54999999999998","177,489"
TEC-AC-10002335,Technology,Accessories,Logitech Media Keyboard K200,"34,99","28,341900000000006"
TEC-MA-10001681,Technology,Machines,Lexmark MarkNet N8150 Wireless Print Server,"401,95","204,99449999999996"
FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,"3,7","2,1830000000000003"
OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,"3,28","2,1976000000000004"
OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders","7,3","3,869"
TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,"153,99","109,33290000000002"
TEC-CO-10002313,Technology,Copiers,Canon PC1080F Personal Copier,"599,99","365,9939"
OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,"20,77","11,008099999999999"
OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders,"31,58","16,737400000000004"
OFF-ST-10000798,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,"24,98","20,233800000000002"
OFF-PA-10002552,Office Supplies,Paper,Xerox 1958,"6,48","3,3696"
OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors","17,53","12,271000000000003"
OFF-ST-10001580,Office Supplies,Storage,Super Decoflex Portable Personal File,"14,980000000000002","10,785600000000002"
OFF-ST-10000934,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System","40,98","40,98"
TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,"35,99","28,432100000000002"
OFF-PA-10001947,Office Supplies,Paper,Xerox 1974,"5,98","3,0498000000000007"
OFF-AR-10003478,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack","8,14","4,884"
OFF-AP-10004249,Office Supplies,Appliances,Staple holder,"11,97","8,738100000000001"
TEC-CO-10004115,Technology,Copiers,Sharp AL-1530CS Digital Copier,"499,99","254,99490000000003"
OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page","5,43","2,7693"
FUR-TA-10002041,Furniture,Tables,"Bevis Round Conference Table Top, X-Base","179,28999999999996","159,56809999999996"
OFF-PA-10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""","9,68","5,0336"
OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels,"3,15","1,6379999999999997"
FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,"120,98","100,4134"
FUR-CH-10003956,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,"70,98","66,01140000000001"
OFF-PA-10000157,Office Supplies,Paper,Xerox 191,"19,98","10,589400000000003"
OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,"11,99","8,7527"
FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs,"95,95","69,084"
OFF-PA-10003845,Office Supplies,Paper,Xerox 1987,"5,78","2,9478"
OFF-AR-10001573,Office Supplies,Art,American Pencil,"2,33","1,6543000000000003"
OFF-EN-10000483,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window","15,25","8,235000000000001"
TEC-AC-10004114,Technology,Accessories,KeyTronic 6101 Series - Keyboard - Black,"40,99","23,3643"
FUR-FU-10004712,Furniture,Furnishings,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black","14,14","10,4636"
OFF-ST-10000918,Office Supplies,Storage,Crate-A-Files,"10,9","8,066"
FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,"216,6","160,284"
FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,"14,2","8,661999999999999"
OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,"35,99","18,7148"
TEC-MA-10000029,Technology,Machines,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner","69,99","39,894299999999994"
OFF-AR-10000369,Office Supplies,Art,Design Ebony Sketching Pencil,"1,3899999999999997","1,0285999999999997"
OFF-BI-10004584,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,"315,98","167,4694"
OFF-ST-10000617,Office Supplies,Storage,Woodgrain Magazine Files by Perma,"2,9799999999999995","2,7714000000000003"
OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,"142,86","101,43060000000003"
OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,"8,02","4,2506"
TEC-AC-10002600,Technology,Accessories,Belkin QODE FastFit Bluetooth Keyboard,"61,95","53,277"
TEC-MA-10002937,Technology,Machines,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner","479,99000000000007","321,5933"
OFF-PA-10002230,Office Supplies,Paper,Xerox 1897,"4,98","2,5398"
FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,"76,98","68,51220000000002"
FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,"12,22","8,554000000000002"
OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,"64,98","57,182399999999994"
OFF-ST-10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,"23,649999999999995","16,791499999999996"
OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream","22,84","12,3336"
FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,"80,98","71,2624"
OFF-LA-10001317,Office Supplies,Labels,Avery 520,"3,15","1,6380000000000001"
FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs","2,91","1,5423000000000002"
OFF-AR-10000588,Office Supplies,Art,Newell 345,"19,84","14,681599999999998"
OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,"53,98","50,7412"
OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,"43,98","32,105399999999996"
OFF-AR-10003156,Office Supplies,Art,50 Colored Long Pencils,"10,16","7,5184"
OFF-AR-10004974,Office Supplies,Art,Newell 342,"3,28","2,3288000000000006"
TEC-PH-10002365,Technology,Phones,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,"8,78","6,497199999999999"
OFF-ST-10000142,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,"415,88","299,4336"
TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,"15,97","9,7417"
FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray","80,98","76,93100000000001"
FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,"355,98","281,22420000000005"
OFF-EN-10001415,Office Supplies,Envelopes,Staple envelope,"5,58","2,7900000000000005"
OFF-AP-10002472,Office Supplies,Appliances,3M Office Air Cleaner,"25,98","16,887"
TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,"99,99","57,99419999999999"
OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,"21,379999999999995","10,903799999999999"
FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,"424,21","347,8522"
OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,"18,99","9,874799999999997"
OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,"115,86","110,06700000000001"
OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote","48,92","36,2008"
FUR-BO-10002824,Furniture,Bookcases,Bush Mission Pointe Library,"150,98","120,78399999999999"
OFF-BI-10002194,Office Supplies,Binders,Cardinal Hold-It CD Pocket,"7,9799999999999995","4,229399999999999"
OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box","55,48","28,8496"
OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,"113,64","112,5036"
FUR-BO-10001601,Furniture,Bookcases,"Sauder Mission Library with Doors, Fruitwood Finish","130,98","106,09379999999999"
TEC-PH-10002680,Technology,Phones,Samsung Galaxy Note 3,"219,99","153,99300000000005"
OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue","15,42","11,256599999999999"
OFF-PA-10001509,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""","8,95","4,832999999999999"
OFF-PA-10003465,Office Supplies,Paper,Xerox 1912,"18,97","9,8644"
TEC-PH-10000149,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,"19,95","14,763"
OFF-AR-10003045,Office Supplies,Art,Prang Colored Pencils,"2,94","1,6169999999999998"
OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size","140,85","123,94800000000001"
TEC-AC-10001445,Technology,Accessories,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,"3,03","2,3937000000000004"
TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,"79,99","51,193599999999996"
OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,"14,8","7,4"
FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,"120,97999999999999","108,88199999999999"
